,ex_name,multi_ex,ex_idx,3>=family_num>=2,family_num=1,family_num>3,all,group_size,ex_len,distribution_batch_house_distribution_len,distribution_batch_house_distribution_step,distribution_batch_tenant_distribution_len,distribution_batch_tenant_distribution_step,environment_max_turns,order_k,order_type,order_waitlist_ratio,policy_type,group_policy_sorting_type,group_policy_type,tenant_max_choose,community_patch_method,group_policy_portion_settings,group_policy_priority
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose1,False,257.0,,,,206.0,3.0,6.0,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,1.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,78.0,11.7673$\pm$0.0350,24.0955$\pm$2.1864,6.1438$\pm$0.4513,13.3236$\pm$0.3625,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,78.0,3.0500$\pm$0.0167,3.3636$\pm$0.5455,4.2500$\pm$0.0500,3.3529$\pm$0.1176,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,78.0,2.8833$\pm$0.1500,2.3636$\pm$0.0000,3.5000$\pm$0.3000,2.8922$\pm$0.1471,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,78.0,,,,203.4491$\pm$10.7147,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,78.0,,,,315.0000$\pm$17.0000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,113.0,11.2878$\pm$0.5695,24.9268$\pm$2.2905,8.2631$\pm$0.4394,13.6879$\pm$0.7944,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,113.0,2.1726$\pm$0.0060,2.3182$\pm$0.6818,2.3500$\pm$0.2500,2.2361$\pm$0.1953,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,113.0,1.9417$\pm$0.1917,1.9545$\pm$0.3182,2.2000$\pm$0.1000,1.9960$\pm$0.2001,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,113.0,,,,211.7501$\pm$19.9977,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_housing_points_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,113.0,,,,298.0000$\pm$36.0000,3.0,7.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,housing_points,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,168.0,12.9504$\pm$1.5805,27.1059$\pm$1.3831,8.1910$\pm$0.2277,15.2183$\pm$1.2286,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,168.0,1.9550$\pm$0.2593,1.8045$\pm$0.1045,2.1611$\pm$0.0611,1.9660$\pm$0.1565,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,168.0,1.6933$\pm$0.1281,1.2409$\pm$0.0591,2.1611$\pm$0.0611,1.6888$\pm$0.0459,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,168.0,,,,207.0943$\pm$0.7010,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_nopriority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,168.0,,,,245.5000$\pm$30.5000,3.0,6.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,base,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,230.0,10.224222222222222,27.42090909090909,7.1217500000000005,13.32498366013072,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,230.0,3.333333333333333,3.727272727272727,2.3,3.215686274509804,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,230.0,2.6666666666666665,1.3636363636363635,1.9,2.235294117647059,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,230.0,,,,225.7122110155282,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_5t_3h(step_num(t2_h3))_p#housetype_choose2,False,230.0,,,,333.0,3.0,10.0,3.0,3.0,5.0,2.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,174.0,10.5004$\pm$0.4531,28.9427$\pm$3.2473,7.1099$\pm$0.0549,13.8133$\pm$0.4231,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,174.0,2.9833$\pm$0.4500,2.6818$\pm$0.4091,3.7000$\pm$0.8000,3.0588$\pm$0.5098,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,174.0,2.3000$\pm$0.1333,1.8636$\pm$0.3182,2.8000$\pm$0.1000,2.3039$\pm$0.1667,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,174.0,,,,229.1306$\pm$22.7572,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,True,174.0,,,,327.0000$\pm$26.0000,3.0,9.0000$\pm$1.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,152.0,11.5071$\pm$0.3077,24.0318$\pm$2.0264,8.5400$\pm$0.0650,13.7133$\pm$0.2923,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,152.0,2.0893$\pm$0.0179,2.5000$\pm$0.1364,2.1500$\pm$0.1500,2.1939$\pm$0.0102,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,152.0,1.7500$\pm$0.0000,1.6364$\pm$0.0000,1.8000$\pm$0.1000,1.7347$\pm$0.0204,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,152.0,,,,201.5303$\pm$9.1882,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,152.0,,,,269.5000$\pm$11.5000,3.0,7.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,39.0,6.3952$\pm$0.1579,10.5982$\pm$0.7609,5.6605$\pm$0.0395,7.1577$\pm$0.0790,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,39.0,4.6500$\pm$0.0167,5.5909$\pm$0.1364,4.2500$\pm$0.0500,4.7745$\pm$0.0490,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,39.0,2.4167$\pm$0.2167,4.4545$\pm$0.1818,1.2500$\pm$0.1500,2.6275$\pm$0.1961,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,39.0,,,,138.6608$\pm$7.4683,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_housesize,True,39.0,,,,191.0000$\pm$2.0000,3.0,9.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_housesize,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,202.0,5.9734$\pm$0.1551,10.6155$\pm$0.0000,6.7567$\pm$0.0170,7.1282$\pm$0.0945,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,202.0,4.8000$\pm$0.0333,5.4545$\pm$0.0000,3.9000$\pm$0.1000,4.7647$\pm$0.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,202.0,2.5500$\pm$0.0167,4.6364$\pm$0.0000,1.1500$\pm$0.0500,2.7255$\pm$0.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,202.0,,,,141.4217$\pm$3.2420,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#portion_rentmoney,True,202.0,,,,185.0000$\pm$7.0000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,portion_rentmoney,,
mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,141.0,2.8508$\pm$0.4413,2.0273$\pm$2.0273,2.0950$\pm$0.5575,2.5250$\pm$0.8061,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,141.0,5.8000$\pm$0.1667,7.0000$\pm$0.3636,5.8000$\pm$0.4000,6.0588$\pm$0.2549,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,141.0,2.0500$\pm$0.0167,2.5000$\pm$0.3182,1.3500$\pm$0.1500,2.0098$\pm$0.1078,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,141.0,,,,55.6713$\pm$18.6458,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
Rop,ver2_nofilter_multilist(1.2_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#random_avg,True,141.0,,,,73.5000$\pm$24.5000,3.0,10.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.2,ver2,priority,house_type,2.0,random_avg,,
mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,121.0,11.0313$\pm$1.3084,27.8755$\pm$2.0182,4.1647$\pm$0.0337,13.3180$\pm$0.3278,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,121.0,3.8833$\pm$0.1167,2.6818$\pm$0.3182,4.9500$\pm$0.0500,3.8333$\pm$0.0098,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,121.0,3.2833$\pm$0.5500,2.3636$\pm$0.5455,2.9500$\pm$0.6500,3.0196$\pm$0.3333,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,121.0,,,,227.4531$\pm$8.4922,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.2_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,121.0,,,,371.5000$\pm$10.5000,3.0,9.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.2,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,92.0,10.7397$\pm$0.1992,27.8200$\pm$1.5282,7.4379$\pm$0.2719,13.7763$\pm$0.1591,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,92.0,3.1167$\pm$0.2167,2.5000$\pm$0.0455,3.5000$\pm$0.3000,3.0588$\pm$0.1961,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,92.0,2.5333$\pm$0.3000,2.0000$\pm$0.1818,2.9000$\pm$0.2000,2.4902$\pm$0.1765,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,92.0,,,,219.9030$\pm$1.5084,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,92.0,,,,330.5000$\pm$2.5000,3.0,7.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,109.0,12.015555555555556,27.37090909090909,5.9385,14.135915032679735,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,109.0,3.1666666666666665,2.909090909090909,4.5,3.372549019607843,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,109.0,2.6,2.0,3.2,2.588235294117647,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,109.0,,,,228.6332793370071,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose2,False,109.0,,,,366.0,3.0,7.0,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,2.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,36.0,11.6038$\pm$0.9726,29.2555$\pm$1.8845,3.9761$\pm$0.1174,13.9154$\pm$0.9556,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,36.0,2.9500$\pm$0.5500,2.4545$\pm$0.3636,3.8000$\pm$0.7000,3.0098$\pm$0.5392,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,36.0,2.5500$\pm$0.3167,2.0000$\pm$0.6364,2.7000$\pm$0.3000,2.4608$\pm$0.3824,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,36.0,,,,237.8642$\pm$10.5229,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k2)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,36.0,,,,386.5000$\pm$32.5000,3.0,8.5000$\pm$0.5000,6.0,1.0,8.0,1.0,10.0,2.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,237.0,13.8753$\pm$1.0621,31.3710$\pm$1.4410,8.5624$\pm$2.2974,16.9025$\pm$0.4324,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,237.0,1.9565$\pm$0.0870,1.7500$\pm$0.1500,1.8333$\pm$0.2778,1.8810$\pm$0.0238,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,237.0,1.6739$\pm$0.0652,1.1000$\pm$0.0000,1.6111$\pm$0.2778,1.5238$\pm$0.0238,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,237.0,,,,225.5434$\pm$2.9546,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.5_k3)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,237.0,,,,232.0000$\pm$26.0000,3.0,6.0000$\pm$0.0000,6.0,1.0,8.0,1.0,10.0,3.0,kwaitlist,1.5,ver2,priority,house_type,3.0,house_type,,
mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,67.0,11.8559$\pm$0.4289,25.8109$\pm$0.4800,6.3293$\pm$1.1343,13.8203$\pm$0.4093,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,67.0,2.5298$\pm$0.6369,2.5909$\pm$0.5000,3.5500$\pm$1.1500,2.7459$\pm$0.7051,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
mean_idle_wait_turn,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,67.0,1.8833$\pm$0.3833,1.5455$\pm$0.4545,2.2000$\pm$0.0000,1.8735$\pm$0.3225,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
var_mean_house_area,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,67.0,,,,216.1708$\pm$7.6166,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
Rop,ver2_nofilter_multilist(1.8_k1)_housetype_priority_8t_6h(step_num(t1_h1))_p#housetype_choose3,True,67.0,,,,333.0000$\pm$32.0000,3.0,8.5000$\pm$1.5000,6.0,1.0,8.0,1.0,10.0,1.0,kwaitlist,1.8,ver2,priority,house_type,3.0,house_type,,
